ID,FINAL_TYPE,KIC,KIC_STATUS,NEW DETECTION,NAME,GAIA_ID,DEMARCHI2007_ID,DEMARCHI2007_VARTYPE,DEMARCHI2007_MEMBER,VARIABILITY_TYPE,MEMBER,CMD,PERIOD,Peph,Q_PHASED,PHASED_LC,FT,COORDINATES,RA,DEC,DIST,P0eph,T0eph,LINK,SOURCEID,FREQUENCY,PMRA,PMRAERR,PMDEC,PMDECERR,PLX,PLXERR,zero_point_plx,GMAG,BP_RP,J_M,H_M,K_M,B,BERR,V,VERR,I,IERR,g,gerr,r,rerr,i,ierr,z,zerr,y,yerr,USED_SPEC,Teff,logg,Rv,Fe/H,proj_ref_astroserver,HECTOSPEC,ESO,LAMOST,SDSS,APOGEE,INT,XT_LINK,XT_Teff,XT_Tefferr,XT_logg,XT_loggerr,XT_Rv,XT_Rverr,[M/H],XT_class,WOCS_LIX,CLASS,RV,RVERR,TEFF,RV_APG,RVSCT_APG,TEFF_APG,T_HYDRA,RV_HYDRA,RV_HYDRA_ER,RV_WIYN,VRAD,VRAD_ER,RV_PROB,P5D-PM-POS-PLX,P4D-PM-POS,P3D-PM-PLX,P5D-NF,P4D-NF,P3D-NF,MEMBER_STATUS,PROB_GAUDIN,P5D-PM-POS-PLX,TYPE_SACHS,POPULATION_STUDY_SACHS,VSTAR_SACHS,SACHS_NOTES,OTHER_ID,REF_SACHS
170,Binary,2437745,nodata,new detection,Cl* NGC 6791 SBG 10435,Gaia EDR3 2051293049345064832,,,,binary,cluster,BS/HB,1.433199,,https://ardastella.up.krakow.pl/wp-content/uploads/sites/18/2021/04/qphase_170.png,https://drive.google.com/file/d/1Wcy0LzOl1X0fUrTTN5IdlNSPjZD-frg5/view?usp=sharing,https://drive.google.com/file/d/1AJnVWI6vU9kjmYfuV3_QyHxw0udkWAdv/view?usp=sharing,19:20:59.66 +37:46:27.7,290.2485833,37.77436111,1.67,,,http://aladin.u-strasbg.fr/AladinLite/?target=290.24858333333333%2037.77436111111111,2051293049345064832,0.6977398114,-0.3831712671,0.030866407,-2.202611237,0.03540862,0.1901333456,0.031507697,-0.025133,15.967832,0.7299986,15.083,14.98,14.876,16.631,0.0008,16.069,0.0002,15.455,0.0003,16.3036,0.006231,15.9908,0.003291,15.8988,0.00526,15.8846,0.004217,15.8747,0.00431,,,,,,,,,,,,,,,,,,,,,,9003,,nan,nan,nan,nan,nan,nan,,,,-43.1,-43.1,,1.00,0.999191842,0.9987171873,0.9982101847,0.9817918401,0.9375074281,0.9876058982,cluster,1,0.999191842,*inCl,BS-LP,,*iC|* |IR |*,,
171,Pulsating,2437937,1sc/1lc,,V* V627 Lyr,Gaia EDR3 2051105754408746880,,,,sdB,cluster,EHB,0.048130168,,https://ardastella.up.krakow.pl/wp-content/uploads/sites/18/2021/04/qphase_171.png,https://drive.google.com/file/d/1JkIbRz37f03qFFkoasB4QXfqgMCDFdlr/view?usp=sharing,https://drive.google.com/file/d/1s4hZtPnmuyuaxebMzY36-eBPaFf_t7Pl/view?usp=sharing,19:21:03.36 +37:46:59.7,290.264,37.78325,2.68,,,http://aladin.u-strasbg.fr/AladinLite/?target=290.264%2037.78325,2051105754408746880,20.7769896,-0.3434901532,0.08926454,-2.400238688,0.10091763,0.2437534008,0.08654209,0.006806,17.877941,-0.23035431,16.413,16.236,15.335,17.798,0.0023,17.879,0.0004,18.007,0.0004,17.8077,0.00717,18.0678,0.006603,18.3615,0.013457,18.5841,0.016808,18.7615,0.036369,HECTOSPEC,24860(270),5.348(52),75(6),,https://astroserver.org/tracking/F668BE.php,https://xtgrid.astroserver.org/RTHNM2_035_F668BE_B5_HECTOSPEC_7_4_1_55_13_218_trim_dat.php?ref=F668BE,,,,,,,,,,,,,,,,,nan,nan,nan,nan,nan,nan,,,,,,,nan,0.9986969496,0.997852578,0.9966270993,0.9730828624,0.9246764982,0.9808428213,cluster,0.7,0.9986969496,HotSubdwarf,EHB,V1093 Her,sdB,,
172,Rotational,2437884,nodata,,Gaia EDR3 2051293427302195584,Gaia EDR3 2051293427302195584,V31,LON,97,rotating,cluster,MSTO,3.231296,,https://ardastella.up.krakow.pl/wp-content/uploads/sites/18/2021/04/qphase_172.png,https://drive.google.com/file/d/1HpIsyXqBFhbPsydzLypCQlqTNCYpxKs5/view?usp=sharing,https://drive.google.com/file/d/1TZZv1ukuMA6Kmj9Lyb0RVdMmfBoVQmfX/view?usp=sharing,19:21:02.46 +37:47:09.1,290.26025,37.78586111,2.51,,,http://aladin.u-strasbg.fr/AladinLite/?target=290.26025%2037.78586111111111,2051293427302195584,0.3094733506,-0.5384283615,0.06449738,-2.275309629,0.07818785,0.0983161306,0.0646178,-0.026897,16.870554,1.1720257,15.397,15.061,14.906,18.117,0.0024,17.123,0.0004,16.095,0.0004,17.5196,0.006018,16.8253,0.005182,16.5838,0.003292,16.4717,0.003721,16.3819,0.004528,ESO,5990(20),4.28(8),-43.77(45),-0.428(0.100),https://astroserver.org/tracking/B9VX13.php,,https://xtgrid.astroserver.org/GNFXH5_204_B9VX13_172_ADP_2019-04-30T13_11_35_988_trim_dat.php?ref=B9VX13,,,,,,,,,,,,,,,,nan,nan,nan,nan,nan,nan,,,,,,,nan,,0.9983434711,,0.9694139182,0.9305383335,0.9782821427,cluster,1,0,,,,V* | 108d Beating,,
173,Rotational,,nokic,new detection,Gaia EDR3 2051105372157195264,Gaia EDR3 2051105372157195264,,,,rotating,cluster,MS,2.445581,,https://ardastella.up.krakow.pl/wp-content/uploads/sites/18/2021/04/qphase_173.png,https://drive.google.com/file/d/1kIUSD3l7MW1ePa2e7hmMZa5R94sBxeS_/view?usp=sharing,https://drive.google.com/file/d/1GGyktLx2EyB7cTt0LSLWZcdWTu1-fT-q/view?usp=sharing,19:21:02.37 +37:46:26.2,290.259875,37.77394444,2.35,,,http://aladin.u-strasbg.fr/AladinLite/?target=290.259875%2037.77394444444445,2051105372157195264,0.4089007888,-0.1758257816,0.25129607,-2.042300883,0.3019329,0.4322689482,0.24841587,-0.029523,19.555529,1.4166565,null,null,null,20.982,0.0032,19.91,0.0026,18.556,0.0008,20.4309,0.03527,19.5132,0.010641,19.1114,0.017814,18.8981,0.028133,18.8792,0.036154,HECTOSPEC,5220(70),4.316(22),-137(8),0.241(0.155),https://astroserver.org/tracking/XZR329.php,https://xtgrid.astroserver.org/JHJDPT_316_XZR329_ID173_031_5_13_2_10_9_209_ms_trim_dat.php?ref=XZR329,,,,,,,,,,,,,,,,,nan,nan,nan,nan,nan,nan,,,,,,,nan,,,,0.2152000075,0.7399354371,0.258857904,cluster,,0,,,,,,
174,Binary,2438061,1sc/12lc,,KIC 2438061,Gaia EDR3 2051105784476572032,V80,EA,86,active eclipsing,cluster,MS,4.88591391,2.442941352,https://ardastella.up.krakow.pl/wp-content/uploads/sites/18/2021/04/qphase_174.png,https://drive.google.com/file/d/1vtvUpoUbLyUKQsY8EGUA83FLrVChcsf5/view?usp=sharing,https://drive.google.com/file/d/1rgpAu0Q05K3s86wHlH92J9cL63xwD3Ja/view?usp=sharing,19:21:06.47 +37:47:27.5,290.2769583,37.79097222,3.56,2.4429413(8),2454965.01144(28),http://aladin.u-strasbg.fr/AladinLite/?target=290.2769583333333%2037.790972222222216,2051105784476572032,0.20467,-0.4530393525,0.08571206,-2.432066401,0.09876576,0.3197810056,0.08195115,-0.026354,17.721,1.1736565,16.019,15.616,14.585,18.818,0.004,17.887,0.0011,16.872,0.0007,18.2499,0.010271,17.6401,0.005299,17.3621,0.012821,17.2634,0.009417,17.1495,0.01226,HECTOSPEC,4900(30),2.612(11),-83(10),0.490(0.146),https://astroserver.org/tracking/MBOG63.php,https://xtgrid.astroserver.org/XCUWKG_326_MBOG63_ID174_137_7_4_1_55_13_231_ms_trim_dat.php?ref=MBOG63,ESO,,,,,,,,,,,,,,,,nan,nan,4832.4033,nan,nan,nan,,,,,,,nan,0.9935756731,0.9979057018,0.9906813786,0.9447783941,0.938353452,0.9536391458,cluster,0.8,0.9935756731,EB*,,,V* |EB*|*iC|*iC|*iC|* |* |EB*|shifting eclipse,,
175,Binary,2438114,4lc,,V* V523 Lyr,Gaia EDR3 2051105788768615040,V15_B7,CV,98,outbursting,cluster,next2EHB,32.27346483,,https://ardastella.up.krakow.pl/wp-content/uploads/sites/18/2021/04/qphase_175.png,https://drive.google.com/file/d/1QiPi-D62KleHCPZTiQvoec4mulzWn7iV/view?usp=sharing,https://drive.google.com/file/d/1fyJWUTNGmbsFfA3tSgue4d2jwGtAsRLm/view?usp=sharing,19:21:07.40 +37:47:56.5,290.2808333,37.79902778,3.96,,,http://aladin.u-strasbg.fr/AladinLite/?target=290.28083333333336%2037.79902777777778,2051105788768615040,0.03098520736,-0.1710082027,0.10336661,-2.223150337,0.10714004,0.1779498765,0.09545317,-0.019658,18.192198,0.29693222,null,null,null,18.131,0.0446,17.859,0.0218,17.604,0.0148,18.5355,0.023748,18.3098,0.019381,18.3928,0.036678,18.4725,0.02309,18.4305,0.036508,HECTOSPEC,5790(80),4.982(18),492(13),-2.433(0.031),https://astroserver.org/tracking/MBOG63.php,https://xtgrid.astroserver.org/YT3WOD_327_MBOG63_ID175_129_7_4_1_55_13_237_ms_trim_dat.php?ref=MBOG63,ESO,,,,,,,,,,,,,,,,nan,nan,4705.52,nan,nan,nan,,,,,,,nan,,,,0.9450779369,0.8601013815,0.9624916515,cluster,,0,Nova,,,CV*|V* |No*|*iC|*iC|*iC|HB?|*,,
176,Rotational,,nokic,new detection,Gaia EDR3 2051105926207653504,Gaia EDR3 2051105926207653504,,,,rotating,field,MS,5.112969,,https://ardastella.up.krakow.pl/wp-content/uploads/sites/18/2021/04/qphase_176.png,https://drive.google.com/file/d/123NgMh-q-t4Wj61yBOsdear5JbXySTYS/view?usp=sharing,https://drive.google.com/file/d/1X8HSjJxz_x1eTWxd3rcEPbjS6HQjCDUQ/view?usp=sharing,19:21:11.82 +37:48:31.1,290.29925,37.80863889,5.20,,,http://aladin.u-strasbg.fr/AladinLite/?target=290.29925%2037.808638888888886,2051105926207653504,0.1955810802,0.4137166364,0.91605026,-2.687046522,1.0261976,1.284303598,0.8523143,-0.034326,20.539885,1.6327057,null,null,null,22.774,0.0592,21.297,0.021,19.451,0.0103,21.8279,0.038082,20.7275,0.009037,20.0041,0.02637,19.6422,0.033904,19.4849,0.026465,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,nan,nan,nan,nan,,,,,,,nan,,,,3.97E-29,0.0005915325822,9.99E-31,field,,0,,,,binary system| long 4d beating planet?,,
177,Rotational,2570622,nodata,new detection,Gaia EDR3 2051105921913036160,Gaia EDR3 2051105921913036160,,,,rotating,cluster,MS,9.573773,,https://ardastella.up.krakow.pl/wp-content/uploads/sites/18/2021/04/qphase_177.png,https://drive.google.com/file/d/1LKnRMPUc1yny19mUSWQ20OMce0-ww5TJ/view?usp=sharing,https://drive.google.com/file/d/1TE3GaQLMrwarL3CyU6tV0QZ01ldenle9/view?usp=sharing,19:21:13.64 +37:48:46.8,290.3068333,37.813,5.73,,,http://aladin.u-strasbg.fr/AladinLite/?target=290.3068333333333%2037.813,2051105921913036160,0.1044520274,-0.2900717592,0.18207635,-2.487999876,0.20980656,0.5522593052,0.18132801,-0.016247,19.025934,1.4030819,null,null,null,20.542,0.0114,19.399,0.0036,18.12,0.0086,19.888,0.011768,19.0039,0.005439,18.6642,0.014125,18.4879,0.018716,18.3907,0.014544,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,nan,nan,nan,nan,,,,,,,nan,,,,0.03941852095,0.922340056,0.0382278034,cluster,,0,,,,binary system,,
178,Binary,2437783,4lc,,V* V624 Lyr,Gaia EDR3 2051105342091761536,V60,EA,91,active eclipsing,cluster,MS,7.453111839,7.453111839,https://ardastella.up.krakow.pl/wp-content/uploads/sites/18/2021/04/qphase_178.png,https://drive.google.com/file/d/1KYtubVs2r4kggyfj9m7_FjNnr0LNp5Ze/view?usp=sharing,https://drive.google.com/file/d/1qFIIID5APWJu7QxF-X52M0lLzbKrgfw6/view?usp=sharing,19:21:00.70 +37:45:45.1,290.2529167,37.76252778,2.00, 7.453112(10),2454964.7652(11),http://aladin.u-strasbg.fr/AladinLite/?target=290.2529166666667%2037.762527777777784,2051105342091761536,0.1341721447,-0.4094541816,0.10955054,-2.217260658,0.13411316,0.3564492635,0.10931074,-0.020915,18.39115,1.208725,16.735,15.776,15.491,19.658,0.0038,18.706,0.001,17.594,0.0007,19.3741,0.008355,18.8537,0.005482,18.6548,0.032931,18.5954,0.009185,18.4679,0.021194,ESO,6490(90),3.41(9),-20.2(6),-0.268(0.142) ,https://astroserver.org/tracking/E2WRQ5.php,,https://xtgrid.astroserver.org/TLIZIA_102_E2WRQ5_178_ADP_2019-04-30T11_22_50_817_trim_dat.php?ref=E2WRQ5,,,,,,,,,,,,,,,,nan,nan,4516.5,nan,nan,nan,,,,,,,nan,0.9876739299,0.9987546945,0.985378147,0.9304477011,0.9430719675,0.9458988377,cluster,,0.9876739299,EB*Algol,,,V* |Al*|*iC|*iC|variying eclipses,,
179,Rotational,2437944,nodata,,V* V631 Lyr,Gaia EDR3 2051105372154855552,V38,RO1,92,rotating,cluster,MS,1.955239704,,https://ardastella.up.krakow.pl/wp-content/uploads/sites/18/2021/04/qphase_179.png,https://drive.google.com/file/d/1KcbHQqFccKwk48VuYcTI2hHq10zd4Iwc/view?usp=sharing,https://drive.google.com/file/d/1DYXm-L1HDMGY3Nq0K-ch9e_BaWsGAJbu/view?usp=sharing,19:21:03.69 +37:46:05.9,290.265375,37.76830556,2.68,,,http://aladin.u-strasbg.fr/AladinLite/?target=290.265375%2037.768305555555564,2051105372154855552,0.5114462426,-0.1262803339,0.12719837,-2.420718629,0.1520091,0.1890141684,0.12804411,-0.019854,18.542723,1.2353249,14.129,13.696,13.524,19.824,0.0051,18.818,0.0014,17.711,0.001,19.2516,0.031963,18.5221,0.018106,18.2486,0.010038,18.0913,0.014448,17.9401,0.017609,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,nan,nan,nan,nan,,,,,,,nan,,,,0.8235541716,0.6193412009,0.8772787077,cluster,,0,binary,,,V* |*iC|*iC|99d beat,,
180,Binary,2438148,nodata,,Gaia EDR3 2051105720053889536,Gaia EDR3 2051105720053889536,09831_9,EW,nmB06,contact,cluster,RGB,0.294684,0.2946832301,https://ardastella.up.krakow.pl/wp-content/uploads/sites/18/2021/04/qphase_180.png,https://drive.google.com/file/d/1aeaPbn7OtFZGmkr3Y0rcctPUSa3IPRUO/view?usp=sharing,https://drive.google.com/file/d/15UV4TUhuden8zm81y9HWdrk2019jW-VS/view?usp=sharing,19:21:08.36 +37:46:52.0,290.2848333,37.78111111,3.88, 0.29468323(11), 2454964.79285(30),http://aladin.u-strasbg.fr/AladinLite/?target=290.2848333333333%2037.78111111111111,2051105720053889536,3.393465543,-0.3909462935,0.04161173,-2.164212047,0.04867673,0.2302198432,0.043299347,-0.027795,16.612206,1.3480587,14.564,14.105,14.014,18.149,0.006,16.966,0.0014,15.773,0.0011,17.2968,0.042514,16.5728,0.026828,16.4019,0.035253,16.1128,0.008455,15.9984,0.011123,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,5143.45,nan,nan,nan,,,,,,,nan,0.9986550006,0.9982507811,0.9975568244,0.9788347697,0.9485275324,0.9827761982,cluster,1,0.9986550006,,RGB - WUMa,EW,systems of *s confused,,WUMa W type
181,Rotational,2438344,nodata,new detection,Gaia EDR3 2051105818833811584,Gaia EDR3 2051105818833811584,,,,rotating,cluster,MS,7.735699,,https://ardastella.up.krakow.pl/wp-content/uploads/sites/18/2021/04/qphase_181.png,https://drive.google.com/file/d/1S3fWTRko3qO8Z5y816uUcy1EmDhAq89v/view?usp=sharing,https://drive.google.com/file/d/1PhUjcLFgWQO2rxgfqSVCkoPr3_7-_qq0/view?usp=sharing,19:21:13.40 +37:47:41.6,290.3058333,37.79488889,5.29,,,http://aladin.u-strasbg.fr/AladinLite/?target=290.30583333333334%2037.79488888888889,2051105818833811584,0.1292708002,-0.4093514047,0.12890445,-2.033317561,0.16879827,0.07728257363,0.13135552,-0.019254,18.615824,1.2507687,null,null,null,19.904,0.0279,18.927,0.0154,17.849,0.0037,19.2825,0.005416,18.588,0.006454,18.3612,0.012871,18.2091,0.012072,18.1442,0.011728,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,nan,nan,nan,nan,,,,,,,nan,,0.9953881224,,0.9461305921,0.9266708707,0.9521725288,cluster,,0,,,,binary,,
182,Rotational,2570649,nodata,,Cl* NGC 6791 KR V58,Gaia EDR3 2051105857492894592,V58,LON,87,rotating,cluster,MS,13.36238,,https://ardastella.up.krakow.pl/wp-content/uploads/sites/18/2021/04/qphase_182.png,https://drive.google.com/file/d/1vYvF2pLEm_-8qRUUmIEi8ts23Trs3qe7/view?usp=sharing,https://drive.google.com/file/d/18PeKk-Go8Uqs3CHxyF9Otu1XpcI0w080/view?usp=sharing,19:21:14.52 +37:48:04.6,290.3105,37.80127778,5.67,,,http://aladin.u-strasbg.fr/AladinLite/?target=290.3105%2037.801277777777784,2051105857492894592,0.07483696767,-0.3833731992,0.057801444,-2.173185717,0.06877806,0.2695815259,0.057564344,-0.027448,17.293293,1.0784359,16.236,15.484,15.29,18.415,0.0255,17.523,0.0092,16.575,0.0045,17.8808,0.007445,17.3039,0.010526,17.0515,0.013598,16.9708,0.004072,16.928,0.007746,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,nan,nan,nan,nan,,,,,,,nan,0.9977968602,0.9976831526,0.996370328,0.976260993,0.9672440504,0.9769583919,cluster,1,0.9977968602,V*,,,V* |*iC|eclipses,,
183,Pulsating,2570715,7lc,,KIC 2570715,Gaia EDR3 2051105857492905600,,,,solar-like,field,HB,0.421557185,,https://ardastella.up.krakow.pl/wp-content/uploads/sites/18/2021/04/qphase_183.png,https://drive.google.com/file/d/1k04WEg-hDinrDW0rudTm6c8rmMS32K4-/view?usp=sharing,https://drive.google.com/file/d/1Fd3aPPPD4u6_0TtqPCP-mpuBBPqBCyxU/view?usp=sharing,19:21:17.14 +37:48:03.9,290.3214167,37.80108333,6.29,,,http://aladin.u-strasbg.fr/AladinLite/?target=290.32141666666666%2037.80108333333333,2051105857492905600,2.37215741,3.597794348,0.010375563,-2.160678668,0.012219349,0.3995132641,0.010638446,-0.011189,12.678374,1.334116,10.965,10.372,10.282,14.143,0.0054,12.983,0.01,11.792,0.0074,17.8808,0.007445,17.3039,0.010526,17.0515,0.013598,16.9708,0.004072,16.928,0.007746,APOGEE,4713(84),2.330(36),-3.30(7),-0.200(7),,,,,,http://skyserver.sdss.org/dr16/en/tools/explore/summary.aspx?apid=2M19211713+3748039,,,,,,,,,,,,,nan,nan,nan,nan,nan,nan,,,,,,,nan,3.49E-248,3.70E-190,6.76E-250,4.31E-183,5.06E-167,1.07E-176,field,,3.49E-248,RGB*,,,*iC|IR |* |* |* |RG*,,
184,Rotational,2437723,nodata,new detection,Gaia EDR3 2051293014978879744,Gaia EDR3 2051293014978879744,,,,rotating,field,MS,1.167471,,https://ardastella.up.krakow.pl/wp-content/uploads/sites/18/2021/04/qphase_184.png,https://drive.google.com/file/d/1_jb_UWUVdH0TJPQ9w6bRPAyLy7qwEJae/view?usp=sharing,https://drive.google.com/file/d/1ZHleoyVjfmfThQp7wHdWyzT_okV_Utym/view?usp=sharing,19:20:59.13 +37:46:02.9,290.246375,37.76747222,1.55,,,http://aladin.u-strasbg.fr/AladinLite/?target=290.246375%2037.76747222222223,2051293014978879744,0.8565523255,0.002810896959,0.1321879,-2.534515187,0.15597239,0.4368003159,0.13200785,-0.023986,18.608389,1.1813049,14.84,14.268,14.061,19.852,0.0015,18.865,0.0004,17.857,0.0004,16.3036,0.006231,15.9908,0.003291,15.8988,0.00526,15.8846,0.004217,15.8747,0.00431,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,nan,nan,nan,nan,,,,,,,nan,,,,0.005539268605,0.06223776967,0.007518524338,field,,0,,,,,,
185,Pulsating,2437804,17lc,,KIC 2437804,Gaia EDR3 2051105342096702080,,,,solar-like,cluster,RGB/RC,0.12729058,,https://ardastella.up.krakow.pl/wp-content/uploads/sites/18/2021/04/qphase_185.png,https://drive.google.com/file/d/1h1GnSUafsuNZPlHCaS2__dWjzHq56i-6/view?usp=sharing,https://drive.google.com/file/d/1N-RM5s7qLYvkd-tJ61T29mvRDqMQhvrL/view?usp=sharing,19:21:00.87 +37:45:33.8,290.253625,37.75938889,2.10,,,http://aladin.u-strasbg.fr/AladinLite/?target=290.253625%2037.759388888888886,2051105342096702080,7.856040879,-0.5330940766,0.0150359515,-2.230366228,0.01625101,0.1929497296,0.013922565,-0.029714,14.109722,1.5417309,12.159,11.554,11.383,15.957,0.0009,14.548,0.0002,13.17,0.0004,15.1383,0.005201,14.1278,0.00411,13.729,0.004084,13.5138,0.006381,13.3553,0.002235,APOGEE,4459(97),2.350(27),-45.367(23),0.400(9),,,https://xtgrid.astroserver.org/KXOULW_332_ZLNV9K_185_ADP_2019-04-26T12_02_06_573_trim_dat.php?ref=ZLNV9K,,http://skyserver.sdss.org/dr16/en/tools/explore/summary.aspx?plate=2800&mjd=54326&fiber=174,http://skyserver.sdss.org/dr16/en/tools/explore/summary.aspx?apid=2M19210086+3745339,,,4540,50,2.887,0.03,-45.66,0.30,0.027,K1III,4004,K5,nan,nan,nan,nan,nan,nan,,,,-45.79,-45.79,,0.99,0.9985710243,0.9982996849,0.9968170328,0.9767723848,0.9283039838,0.9822755985,cluster,1,0.9985710243,*iC|IR |* |RG*|* |* |*,RGB - RC - SL,solar-like,14.12467,,
186,Rotational,2437849,4lc,,V* V626 Lyr,Gaia EDR3 2051105372154852736,V100,LON,m?,rotating,cluster,RGB,11.01948,,https://ardastella.up.krakow.pl/wp-content/uploads/sites/18/2021/04/qphase_186.png,https://drive.google.com/file/d/1Jo1blQC5BVFdpg_RLlmOlOkCsBq8xpU5/view?usp=sharing,https://drive.google.com/file/d/1aH4ICjeFUgBHgf1HECQlYQUR-ZuUUnWP/view?usp=sharing,19:21:01.82 +37:45:42.0,290.2575833,37.76166667,2.29,,,http://aladin.u-strasbg.fr/AladinLite/?target=290.25758333333334%2037.76166666666667,2051105372154852736,0.09074838377,-0.5791805048,0.046365276,-2.194696349,0.057866096,0.1965183614,0.04621757,-0.02699,16.863243,1.2087593,15.273,14.944,14.596,18.118,0.0029,17.127,0.001,16.061,0.0006,17.4806,0.004057,16.7879,0.005212,16.521,0.015416,16.4137,0.005102,16.3145,0.005196,HECTOSPEC,5700(70),4.596(26),-53(3),0.235(0.064),https://astroserver.org/tracking/XZR329.php,https://xtgrid.astroserver.org/D6UPG7_320_XZR329_ID186_274_7_4_1_55_13_202_ms_trim_dat.php?ref=XZR329,,,,,,,,,,,,,,,,,nan,nan,nan,nan,nan,nan,,,,,,,nan,0.9973403802,0.9973071669,0.9939128069,0.9657355599,0.8999603288,0.9725736638,cluster,1,0.9973403802,EllipVar,MSTO-RotV,RotV - Spotted,V* |El*|*iC|*iC|changing ellipticity,,
187,Pulsating,2438289,10lc,,Cl* NGC 6791 KU 9480,Gaia EDR3 2051105720053903232,,,,solar-like,field,RGB,0.76687,,https://ardastella.up.krakow.pl/wp-content/uploads/sites/18/2021/04/qphase_187.png,https://drive.google.com/file/d/1XQVsRaGED-Uh1HzNflvMod8YUHq1-0dv/view?usp=sharing,https://drive.google.com/file/d/16y2KR9PzPMDFqMp8WvgfckDC1mg2m9kv/view?usp=sharing,19:21:11.81 +37:46:37.5,290.2992083,37.77708333,4.71,,,http://aladin.u-strasbg.fr/AladinLite/?target=290.2992083333333%2037.77708333333333,2051105720053903232,1.304001982,-0.9589690279,0.014881273,-5.922647532,0.017265227,0.1452408853,0.0151501475,-0.029301,14.383487,1.4869633,12.505,11.818,11.674,16.075,0.006,14.794,0.0021,13.445,0.0033,15.3272,0.001798,14.4095,0.000976,14.0412,0.007722,13.7957,0.00161,13.65,0.002643,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,4609.25,-3.39873,0.01653,4750,,,,,,,nan,3.33E-118,2.68E-96,2.06E-117,4.45E-106,8.64E-94,2.66E-105,field,,3.33E-118,*inCl,,,RGB*,,
188,Rotational,2438390,nodata,new detection,2MASSJ19211501+3747008,Gaia EDR3 2051105612675379968,,,,rotating,cluster,MS,3.804001,,https://ardastella.up.krakow.pl/wp-content/uploads/sites/18/2021/04/qphase_188.png,https://drive.google.com/file/d/1_lV74HhkAqis4NcSwT8_rq_C2qo8uAkA/view?usp=sharing,https://drive.google.com/file/d/1IPkUg23cC2pBOa1hP8KOkfRZaKetIFPw/view?usp=sharing,19:21:15.06 +37:47:01.0,290.31275,37.78361111,5.56,,,http://aladin.u-strasbg.fr/AladinLite/?target=290.31275%2037.783611111111114,2051105612675379968,0.2628811086,-0.4159088191,0.08627861,-2.386951476,0.110557884,0.2032427441,0.0898309,-0.024065,17.986645,1.0952396,16.663,15.01,15.13,19.101,0.0037,18.131,0.0348,17.1,0.0638,18.5355,0.005424,17.9539,0.003471,17.7239,0.017597,17.6106,0.018888,17.3939,0.011866,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,nan,nan,nan,nan,,,,,,,nan,0.998964141,0.9975758401,0.9976559389,0.9833159694,0.9667447593,0.9851463514,cluster,0.7,0.998964141,,,,binary,,
189,Rotational,2438376,nodata,new detection,2MASSJ19211475+3747124,Gaia EDR3 2051105823133141888,,,,rotating,field,MS,11.44183,,https://ardastella.up.krakow.pl/wp-content/uploads/sites/18/2021/04/qphase_189.png,https://drive.google.com/file/d/1V-VbZa1W-w7aiau0CbN6GiqMHoIKy1VP/view?usp=sharing,https://drive.google.com/file/d/17aVgC3_3h1RuXwqdK5kG8ExqJPylwrOr/view?usp=sharing,19:21:14.47 +37:47:18.9,290.3102917,37.78858333,5.46,,,http://aladin.u-strasbg.fr/AladinLite/?target=290.31029166666667%2037.788583333333335,2051105823133141888,0.08739860669,-2.927184327,0.081229135,-3.880406664,0.091160946,0.50942429,0.08170526,-0.025952,17.788353,1.1962452,16.264,15.81,15.881,19.025,0.011,18.09,0.0066,17.003,0.0103,18.4531,0.008793,17.778,0.009672,17.4952,0.019423,17.3584,0.006511,17.2407,0.009856,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,nan,nan,nan,nan,,,,,,,nan,3.36E-95,1.32E-76,2.56E-95,7.10E-79,3.61E-72,2.97E-77,field,,3.36E-95,,,,binary,,
